artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userId
Deep Dish,Logged In,Kate,F,8,Harrell,439.92771,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Sacramento (Club Mix Edit),200,1541430000000.0,97.0
Amon Amarth,Logged In,Layla,F,12,Griffin,238.52362999999997,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,23,The Hero,200,1541430000000.0,24.0
Jim White,Logged In,Kate,F,9,Harrell,396.22485,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Still Waters,200,1541430000000.0,97.0
Modest Mouse,Logged In,Layla,F,13,Griffin,259.47382999999996,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,23,The Good Times Are Killing Me,200,1541430000000.0,24.0
Bad Company,Logged In,Layla,F,14,Griffin,246.96117999999998,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,23,Morning Sun,200,1541430000000.0,24.0
,Logged In,Layla,F,15,Griffin,,paid,"Lake Havasu City-Kingman, AZ",GET,Settings,1541060000000.0,23,,200,1541430000000.0,24.0
Five Iron Frenzy,Logged In,Kate,F,10,Harrell,236.09423999999999,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Canada,200,1541430000000.0,97.0
Bodyrox,Logged In,Layla,F,16,Griffin,490.78812,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,23,Yeah Yeah,200,1541430000000.0,24.0
Louise Attaque,Logged In,Kate,F,11,Harrell,177.76281,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Est-ce que tu m'aimes encore ?,200,1541430000000.0,97.0
,Logged In,Sylvie,F,0,Cruz,,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",GET,Home,1540270000000.0,272,,200,1541430000000.0,10.0
The Pussycat Dolls / Busta Rhymes,Logged In,Kate,F,12,Harrell,272.14322000000004,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Don't Cha,200,1541430000000.0,97.0
Thursday,Logged In,Jacob,M,0,Klein,250.17424,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,Signals Over The Air,200,1541430000000.0,73.0
Alberto Plaza,Logged In,Layla,F,17,Griffin,291.5522,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,23,Yo Te Seguire (vivo),200,1541430000000.0,24.0
Amy Winehouse,Logged In,Sylvie,F,1,Cruz,202.73587,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",PUT,NextSong,1540270000000.0,272,You Know I'm No Good,200,1541430000000.0,10.0
Musiq / DJ Aktive / Carol Riddick,Logged In,Kate,F,13,Harrell,162.7424,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Soulstar,200,1541430000000.0,97.0
Eels,Logged In,Jacob,M,1,Klein,193.27955,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,Guest List,200,1541430000000.0,73.0
Dwight Yoakam,Logged In,Kate,F,14,Harrell,239.3073,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,You're The One,200,1541430000000.0,97.0
matchbox twenty,Logged In,Layla,F,18,Griffin,225.95872999999997,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,23,3AM (LP Version),200,1541430000000.0,24.0
Coldplay,Logged In,Jacob,M,2,Klein,311.27465,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,The Scientist,200,1541430000000.0,73.0
Scissor Sisters,Logged In,Kate,F,15,Harrell,271.85587000000004,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Take Your Mama,200,1541430000000.0,97.0
Rob Zombie,Logged In,Layla,F,19,Griffin,222.9024,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,23,Dragula,200,1541430000000.0,24.0
Rilo Kiley,Logged In,Jacob,M,3,Klein,279.06567,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,A Better Son/Daughter,200,1541430000000.0,73.0
Klaus Doldinger's Passport,Logged In,Layla,F,20,Griffin,460.43383,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,23,Fairy Tale,200,1541430000000.0,24.0
Christian Anders,Logged In,Kate,F,16,Harrell,334.05342,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Nie Mehr Allein,200,1541430000000.0,97.0
Ashanti,Logged In,Jacob,M,4,Klein,282.46159,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,VooDoo,200,1541430000000.0,73.0
Placebo,Logged In,Lily,F,0,Burns,324.0224,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540620000000.0,280,Passive Aggressive,200,1541430000000.0,32.0
Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,Logged In,Kate,F,17,Harrell,277.15873,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),200,1541430000000.0,97.0
dEUS,Logged In,Jacob,M,5,Klein,299.83302000000003,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,Secret Hell,200,1541430000000.0,73.0
Two Door Cinema Club,Logged In,Layla,F,21,Griffin,175.43791000000002,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,23,I Can Talk,200,1541430000000.0,24.0
J. Karjalainen & Mustat Lasit,Logged In,Kate,F,18,Harrell,336.74404,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Sinisten tÃÂ¤htien alla,200,1541430000000.0,97.0
OneRepublic,Logged In,Layla,F,22,Griffin,224.67872999999997,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,23,Secrets,200,1541430000000.0,24.0
The Grascals,Logged In,Jacob,M,6,Klein,224.13016000000002,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,Where Corn Don't Grow,200,1541440000000.0,73.0
Enya,Logged In,Layla,F,23,Griffin,212.29668999999998,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,23,Boadicea,200,1541440000000.0,24.0
Coldplay,Logged In,Kate,F,19,Harrell,311.27465,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,The Scientist,200,1541440000000.0,97.0
Vienna Teng,Logged In,Jacob,M,7,Klein,204.25098,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,The Last Snowfall,200,1541440000000.0,73.0
Beck,Logged In,Layla,F,24,Griffin,211.1473,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,23,Girl,200,1541440000000.0,24.0
Chuck Berry,Logged In,Jacob,M,8,Klein,147.06893,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,Roll Over Beethoven,200,1541440000000.0,73.0
Arkona,Logged In,Kate,F,20,Harrell,326.94812,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Vosstanie Roda,200,1541440000000.0,97.0
Vampire Weekend,Logged In,Layla,F,25,Griffin,243.04281,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,23,The Kids Dont Stand A Chance (Album),200,1541440000000.0,24.0
Creed,Logged In,Jacob,M,9,Klein,295.3922,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,My Sacrifice,200,1541440000000.0,73.0
Bryan Adams,Logged In,Layla,F,26,Griffin,231.99302000000003,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,23,Fearless,200,1541440000000.0,24.0
Deerhunter,Logged In,Kate,F,21,Harrell,325.17179,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Neither Of Us_ Uncertainly,200,1541440000000.0,97.0
Angels and Airwaves,Logged In,Jacob,M,10,Klein,259.44771000000003,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,Sirens,200,1541440000000.0,73.0
Incubus,Logged In,Layla,F,27,Griffin,168.6722,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,23,I Miss You,200,1541440000000.0,24.0
Tab Benoit,Logged In,Jacob,M,11,Klein,221.09995,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,Jambalaya,200,1541440000000.0,73.0
Franz Ferdinand,Logged In,Kate,F,22,Harrell,206.28853,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Call Me,200,1541440000000.0,97.0
Derek & The Dominos,Logged In,Layla,F,28,Griffin,382.37995,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,23,Keep On Growing,200,1541440000000.0,24.0
BjÃÂ¶rk,Logged In,Jacob,M,12,Klein,348.57751,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,Undo,200,1541440000000.0,73.0
Little Tony,Logged In,Kate,F,23,Harrell,183.84933999999998,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Cuore Matto,200,1541440000000.0,97.0
The Police,Logged In,Kate,F,24,Harrell,289.85424,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,So Lonely,200,1541440000000.0,97.0
Mariza,Logged In,Layla,F,29,Griffin,208.77016,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,23,Loucura,200,1541440000000.0,24.0
Say Anything,Logged In,Jacob,M,13,Klein,208.77016,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,Walk Through Hell (featuring Max Bemis Acoustic Exclusive),200,1541440000000.0,73.0
Yung Berg,Logged In,Layla,F,30,Griffin,230.63465,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,23,Do That There (featuring Dude 'N Nem),200,1541440000000.0,24.0
,Logged In,Cecilia,F,0,Owens,,free,"Atlanta-Sandy Springs-Roswell, GA",GET,Home,1541030000000.0,236,,200,1541440000000.0,6.0
Supertramp,Logged In,Kate,F,25,Harrell,273.18812,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Bloody Well Right,200,1541440000000.0,97.0
Framing Hanley,Logged In,Jacob,M,14,Klein,230.08607999999998,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,Alone In This Bed (Capeside),200,1541440000000.0,73.0
BjÃÂ¶rk,Logged In,Layla,F,31,Griffin,348.57751,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,23,Undo,200,1541440000000.0,24.0
Wilson Simonal,Logged In,Kate,F,26,Harrell,146.75546,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Tudo De VocÃÂª,200,1541440000000.0,97.0
Pillar,Logged In,Jacob,M,15,Klein,190.9024,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,Frontline,200,1541440000000.0,73.0
Streetlight Manifesto,Logged In,Kate,F,27,Harrell,313.18158999999997,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,A Moment Of Silence (Album Version),200,1541440000000.0,97.0
Kanye West / T-Pain,Logged In,Jacob,M,16,Klein,207.04608000000002,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,Good Life,200,1541440000000.0,73.0
George Michael,Logged In,Layla,F,32,Griffin,276.50567,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,23,I Want Your Sex,200,1541440000000.0,24.0
Garbage,Logged In,Jacob,M,17,Klein,258.7424,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,Stupid Girl,200,1541440000000.0,73.0
Tom Petty And The Heartbreakers,Logged In,Kate,F,28,Harrell,180.94975,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,You're Gonna Get It (Album Version),200,1541440000000.0,97.0
Max Richter,Logged In,Layla,F,33,Griffin,193.38404,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,23,Organum,200,1541440000000.0,24.0
,Logged In,Layla,F,34,Griffin,,paid,"Lake Havasu City-Kingman, AZ",GET,Error,1541060000000.0,23,,404,1541440000000.0,24.0
The Winans,Logged In,Kate,F,29,Harrell,385.56689,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Prone To Wander (Album Version),200,1541440000000.0,97.0
Calle 13,Logged In,Jacob,M,18,Klein,211.06893,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,Pi-di-di-di,200,1541440000000.0,73.0
The Decemberists,Logged In,Molly,F,0,Taylor,421.85098,free,"St. Louis, MO-IL",PUT,NextSong,1540990000000.0,171,I Was Meant For the Stage,200,1541440000000.0,35.0
,Logged In,Molly,F,1,Taylor,,free,"St. Louis, MO-IL",PUT,Logout,1540990000000.0,171,,307,1541440000000.0,35.0
,Logged Out,,,2,,,free,,GET,Home,,171,,200,1541440000000.0,
,Logged Out,,,3,,,free,,PUT,Login,,171,,307,1541440000000.0,
,Logged In,Molly,F,4,Taylor,,free,"St. Louis, MO-IL",GET,Home,1540990000000.0,171,,200,1541440000000.0,35.0
Mae,Logged In,Jacob,M,19,Klein,230.13832000000002,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,We're So Far Away,200,1541440000000.0,73.0
Girl Talk,Logged In,Kate,F,30,Harrell,173.24363,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Give and Go,200,1541440000000.0,97.0
Helloween,Logged In,Jacob,M,20,Klein,309.21098,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,Where The Rain Grows,200,1541440000000.0,73.0
ATB,Logged In,Molly,F,5,Taylor,248.21506000000002,free,"St. Louis, MO-IL",PUT,NextSong,1540990000000.0,171,Killer,200,1541440000000.0,35.0
The Tangent,Logged In,Kate,F,31,Harrell,270.31465,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,After Rubycon (live),200,1541440000000.0,97.0
Turing Machine,Logged In,Molly,F,6,Taylor,522.762,free,"St. Louis, MO-IL",PUT,NextSong,1540990000000.0,171,Robotronic,200,1541440000000.0,35.0
Justin Timberlake,Logged In,Jacob,M,21,Klein,294.86975,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,SeÃÂ±orita,200,1541440000000.0,73.0
Panic At The Disco,Logged In,Kate,F,32,Harrell,259.29098,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Behind The Sea [Live In Chicago],200,1541440000000.0,97.0
,Logged In,Kate,F,33,Harrell,,paid,"Lansing-East Lansing, MI",GET,Downgrade,1540470000000.0,147,,200,1541440000000.0,97.0
Me First And The Gimme Gimmes,Logged In,Jacob,M,22,Klein,145.78893,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,Good Bye Earl,200,1541440000000.0,73.0
Will.I.Am,Logged In,Kate,F,34,Harrell,236.93016,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Invisible,200,1541440000000.0,97.0
Usher,Logged In,Jacob,M,23,Klein,224.10404,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,Hey Daddy (Daddy's Home),200,1541440000000.0,73.0
Alicia Keys,Logged In,Molly,F,7,Taylor,229.0673,free,"St. Louis, MO-IL",PUT,NextSong,1540990000000.0,171,If I Ain't Got You,200,1541440000000.0,35.0
The Red Jumpsuit Apparatus,Logged In,Kate,F,35,Harrell,191.84281000000001,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Face Down (Album Version),200,1541440000000.0,97.0
John Mayer,Logged In,Jacob,M,24,Klein,201.16853,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,Waiting On The World To Change,200,1541440000000.0,73.0
Florence + The Machine,Logged In,Kate,F,36,Harrell,131.3171,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Kiss With A Fist,200,1541440000000.0,97.0
The Cute Lepers,Logged In,Jacob,M,25,Klein,195.52608,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,Prove It,200,1541440000000.0,73.0
Bruce Springsteen,Logged In,Kate,F,37,Harrell,304.43057000000005,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Into The Fire,200,1541440000000.0,97.0
Carla Bruni,Logged In,Sienna,F,0,Colon,163.02975,free,"Las Cruces, NM",PUT,NextSong,1540010000000.0,159,Quelqu'un M'a Dit (Album Version),200,1541440000000.0,81.0
Nando Reis,Logged In,Jacob,M,26,Klein,245.96853,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,RelicÃÂ¡rio,200,1541440000000.0,73.0
,Logged In,Jayden,M,0,Graves,,paid,"Marinette, WI-MI",GET,Home,1540660000000.0,231,,200,1541440000000.0,25.0
Holly Brook,Logged In,Kate,F,38,Harrell,250.80118,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,All Will Be Forgotten (Album Version),200,1541440000000.0,97.0
Sun Kil Moon,Logged In,Jayden,M,1,Graves,196.62322,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,231,Tiny Cities Made Of Ashes,200,1541440000000.0,25.0
Kid Cudi / Ratatat,Logged In,Jacob,M,27,Klein,246.72607999999997,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,Alive (nightmare),200,1541440000000.0,73.0
Panic! At The Disco,Logged In,Jayden,M,2,Graves,215.92771000000002,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,231,The Only Difference Between Martyrdom and Suicide Is Press Coverage (Tommie Sunshine Brooklyn Fire Remix),200,1541440000000.0,25.0
Eminem,Logged In,Kate,F,39,Harrell,251.55872999999997,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Without Me,200,1541440000000.0,97.0
Huey Lewis & The News,Logged In,Jacob,M,28,Klein,286.4322,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,I Want A New Drug,200,1541440000000.0,73.0
Deana Carter,Logged In,Jayden,M,3,Graves,214.5171,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,231,She's Good For You,200,1541440000000.0,25.0
Righteous Brothers,Logged In,Kate,F,40,Harrell,168.75056999999998,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Ebb Tide,200,1541440000000.0,97.0
12 Stones,Logged In,Jayden,M,4,Graves,200.9073,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,231,Adrenaline,200,1541440000000.0,25.0
Randy Houser,Logged In,Jacob,M,29,Klein,171.88526000000002,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,Boots On,200,1541440000000.0,73.0
The Smiths,Logged In,Kate,F,41,Harrell,123.01016000000001,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Girlfriend In A Coma,200,1541440000000.0,97.0
Eagle-Eye Cherry,Logged In,Kate,F,42,Harrell,242.78159,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Save Tonight,200,1541440000000.0,97.0
Bo Hansson,Logged In,Jacob,M,30,Klein,240.63955,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,Lothlorien (2002 Digital Remaster),200,1541440000000.0,73.0
Edwyn Collins,Logged In,Jayden,M,5,Graves,235.91137999999998,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,231,A Girl Like You,200,1541440000000.0,25.0
Jesper Kyd,Logged In,Kate,F,43,Harrell,138.39628000000002,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Ezio In Florence,200,1541440000000.0,97.0
Karen Clark Sheard,Logged In,Jacob,M,31,Klein,220.81261,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,Good,200,1541440000000.0,73.0
Edison Glass,Logged In,Jayden,M,6,Graves,141.21751,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,231,Let Go,200,1541440000000.0,25.0
Coldplay,Logged In,Kate,F,44,Harrell,244.68853,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Life In Technicolor ii,200,1541440000000.0,97.0
Mayday Parade,Logged In,Jayden,M,7,Graves,241.10975,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,231,I Swear This Time I Mean It (Album Version),200,1541440000000.0,25.0
Alejandro Sanz,Logged In,Jacob,M,32,Klein,266.84036000000003,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,Sin que se note,200,1541440000000.0,73.0
,Logged In,Jacob,M,33,Klein,,paid,"Tampa-St. Petersburg-Clearwater, FL",GET,About,1540560000000.0,255,,200,1541440000000.0,73.0
LMFAO / Lil Jon,Logged In,Kate,F,45,Harrell,222.17098,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Shots,200,1541440000000.0,97.0
,Logged In,Jacob,M,34,Klein,,paid,"Tampa-St. Petersburg-Clearwater, FL",GET,Home,1540560000000.0,255,,200,1541440000000.0,73.0
New Buffalo,Logged In,Jayden,M,8,Graves,233.58649,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,231,I've got you and you've got me - song of contentment,200,1541440000000.0,25.0
The New Pornographers,Logged In,Jacob,M,35,Klein,272.71791,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,Go Places,200,1541440000000.0,73.0
Stavento,Logged In,Kate,F,46,Harrell,512.80934,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Outro,200,1541440000000.0,97.0
XTC,Logged In,Jayden,M,9,Graves,152.89424,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,231,Into The Atom Age (2001 Digital Remaster),200,1541440000000.0,25.0
Usher,Logged In,Jacob,M,36,Klein,224.10404,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,Hey Daddy (Daddy's Home),200,1541440000000.0,73.0
Sia,Logged In,Jayden,M,10,Graves,253.6224,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,231,Little Black Sandals,200,1541440000000.0,25.0
Train,Logged In,Carlos,M,0,Carter,216.76362999999998,free,"Miami-Fort Lauderdale-West Palm Beach, FL",PUT,NextSong,1540890000000.0,125,Hey_ Soul Sister,200,1541440000000.0,27.0
Kid Cudi / MGMT / Ratatat,Logged In,Jacob,M,37,Klein,295.67955,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,Pursuit Of Happiness (nightmare),200,1541440000000.0,73.0
Smokie Norful,Logged In,Jayden,M,11,Graves,170.52688999999998,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,231,Chapter 6: Exercise That Muscle,200,1541440000000.0,25.0
Radiohead,Logged In,Kate,F,47,Harrell,261.45914,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Karma Police,200,1541440000000.0,97.0
,Logged In,Jayden,M,12,Graves,,paid,"Marinette, WI-MI",GET,Home,1540660000000.0,231,,200,1541440000000.0,25.0
Old 97's,Logged In,Jayden,M,13,Graves,231.28771,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,231,Victoria (LP Version),200,1541440000000.0,25.0
The Dust Brothers (featuring Tyler Durden),Logged In,Jacob,M,38,Klein,211.12117999999998,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,This Is Your Life (featuring Tyler Durden) (Album Version),200,1541440000000.0,73.0
Plastilina Mosh,Logged In,Kate,F,48,Harrell,261.45914,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540470000000.0,147,Mr. P-Mosh,200,1541440000000.0,97.0
Tree63,Logged In,Jayden,M,14,Graves,183.84933999999998,paid,"Marinette, WI-MI",PUT,NextSong,1540660000000.0,231,The Answer To The Question,200,1541440000000.0,25.0
The Yardbirds,Logged In,Jacob,M,39,Klein,206.10567,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,255,The Train Kept A Rollin',200,1541440000000.0,73.0
